,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-01 00:46:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.6930140856575413,0.3
2020-01-01 00:47:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.6950361309979226,0.3
2020-01-01 00:48:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.697058176338304,0.3
2020-01-01 00:49:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.6990802216786853,0.3
2020-01-01 00:50:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.7011022670190666,0.3
2020-01-01 00:51:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.703124312359448,0.3
2020-01-01 00:52:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.7051463576998294,0.3
2020-01-01 00:53:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.7071684030402107,0.3
2020-01-01 00:54:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.709190448380592,0.3
2020-01-01 00:55:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.7112124937209733,0.3
2020-01-01 00:56:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.7132345390613547,0.3
2020-01-01 00:57:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.715256584401736,0.3
2020-01-01 00:58:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.7172786297421173,0.3
2020-01-01 00:59:00,0.0,29.205635267661002,-9.794,2.194,7.6,350.14732375240465,0.7193006750824986,0.3
2020-01-01 01:00:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.72132272042288,0.3
2020-01-01 01:01:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7233447657632613,0.3
2020-01-01 01:02:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7253668111036427,0.3
2020-01-01 01:03:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.727388856444024,0.3
2020-01-01 01:04:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7294109017844054,0.3
2020-01-01 01:05:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7314329471247867,0.3
2020-01-01 01:06:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.733454992465168,0.3
2020-01-01 01:07:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7354770378055493,0.3
2020-01-01 01:08:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7374990831459306,0.3
2020-01-01 01:09:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.739521128486312,0.3
2020-01-01 01:10:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7415431738266933,0.3
2020-01-01 01:11:00,0.0,29.205635267661002,-9.794,2.194,7.6,349.62840878408787,0.7435652191670746,0.3
