SiteID,861847,Site Timezone,-7,Data Timezone,-7,Longitude,-104.996551514,Latitude,39.7413291931
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2020,6,12,17,30,3.5700000000000003,N/A,189.32,188.99,24.36,24.150000000000002,83940,82960,82020
2020,6,12,18,30,6.0600000000000005,N/A,138.19,138.27,23.75,23.54,83980,83010,82060
2020,6,12,19,30,6.29,N/A,166.46,166.73,21.38,21.17,84010,83030,82080
2020,6,12,20,30,7.43,N/A,180.66,181.09,20.91,20.71,83980,83010,82050
2020,6,12,21,30,10.93,N/A,172.38,172.9,20.13,19.95,83970,83000,82040
2020,6,12,22,30,10.55,N/A,176.51,177.20000000000002,20.22,20.05,83940,82970,82020
2020,6,12,23,30,11.66,N/A,181.35,182.23,19.98,19.81,83900,82930,81970
2020,6,13,0,30,12.86,N/A,181.39000000000001,182.04,19.54,19.39,83890,82920,81960
2020,6,13,1,30,13.67,N/A,191.98000000000002,192.27,19.71,19.55,83880,82900,81940
2020,6,13,2,30,12.48,N/A,196.64000000000001,197.08,19.61,19.63,83820,82830,81880
2020,6,13,3,30,10.68,N/A,184,184.70000000000002,20.080000000000002,20.36,83780,82800,81850
2020,6,13,4,30,10.77,N/A,179.79,181.19,19.12,19.12,83780,82800,81830
2020,6,13,5,30,11.49,N/A,176.95000000000002,178.28,18.85,18.82,83700,82720,81760
2020,6,13,6,30,11.22,N/A,184.38,184.87,20.37,20.17,83670,82690,81730
2020,6,13,7,30,9.67,N/A,189.14000000000001,189.62,22.46,22.25,83620,82650,81700
2020,6,13,8,30,6.71,N/A,205.84,206.21,24.88,24.66,83560,82600,81660
2020,6,13,9,30,4.73,N/A,183.13,183.55,26.580000000000002,26.37,83540,82600,81660
2020,6,13,10,30,4.07,N/A,167.61,167.56,27.560000000000002,27.34,83480,82540,81600
2020,6,13,11,30,2.0300000000000002,N/A,222.27,222.97,28.51,28.29,83420,82470,81550
2020,6,13,12,30,5.33,N/A,198.12,198.77,29.27,29.05,83350,82400,81470
2020,6,13,13,30,5.44,N/A,220.57,221.15,29.89,29.67,83240,82310,81390
2020,6,13,14,30,4.84,N/A,283.2,283.27,30.17,29.96,83220,82270,81340
2020,6,13,15,30,5.1000000000000005,N/A,73.03,72.97,28.990000000000002,28.77,83140,82190,81270
2020,6,13,16,30,1.9100000000000001,N/A,272.35,272.56,30.05,29.84,83080,82140,81220
2020,6,13,17,30,8.61,N/A,269.52,269.18,29.78,29.57,83080,82140,81220
2020,6,13,18,30,10.17,N/A,255.08,255.14000000000001,29.34,29.13,83100,82150,81230
2020,6,13,19,30,11.02,N/A,260.33,260.18,28.69,28.490000000000002,83120,82170,81240
2020,6,13,20,30,9.09,N/A,242.35,242.45000000000002,28.310000000000002,28.11,83080,82140,81210
2020,6,13,21,30,7.94,N/A,239.67000000000002,240.27,27.77,27.59,83060,82110,81180
2020,6,13,22,30,5.08,N/A,241.84,242.76,27.1,26.900000000000002,83050,82110,81180
2020,6,13,23,30,5.78,N/A,231.98000000000002,232.72,26.48,26.310000000000002,83020,82090,81160
2020,6,14,0,30,5.9,N/A,224.68,225.52,26.060000000000002,25.89,83070,82120,81190
2020,6,14,1,30,7.45,N/A,237.58,237.89000000000001,25.13,24.94,83090,82150,81210
2020,6,14,2,30,5.76,N/A,231.46,234.67000000000002,24.34,24.19,83110,82150,81210
2020,6,14,3,30,6.08,N/A,288.22,285.7,22.76,22.59,83120,82150,81210
2020,6,14,4,30,4.44,N/A,276.52,277.34000000000003,21.45,21.28,83160,82190,81240
2020,6,14,5,30,4.65,N/A,30.59,29.86,19.31,19.12,83200,82230,81270
2020,6,14,6,30,5.29,N/A,54.050000000000004,54.46,18.77,18.57,83250,82250,81290
2020,6,14,7,30,3.88,N/A,62.050000000000004,62.550000000000004,18.89,18.66,83190,82210,81260
2020,6,14,8,30,2.52,N/A,27.86,28.16,19.97,19.740000000000002,83200,82220,81270
2020,6,14,9,30,5.11,N/A,55.550000000000004,55.83,21.080000000000002,20.85,83160,82210,81260
2020,6,14,10,30,4.63,N/A,42.410000000000004,42.660000000000004,22.150000000000002,21.92,83140,82170,81220
2020,6,14,11,30,5.66,N/A,40.19,40.6,23.07,22.84,83080,82120,81180
2020,6,14,12,30,4.16,N/A,33.87,34.03,23.990000000000002,23.77,83020,82050,81110
2020,6,14,13,30,1.53,N/A,33.32,33.77,25.09,24.87,82920,81960,81030
2020,6,14,14,30,12.08,N/A,222.61,222.8,26.88,26.63,82860,81910,80990
2020,6,14,15,30,12.77,N/A,268.48,268.5,25.5,25.26,82970,81990,81050
2020,6,14,16,30,22.84,N/A,270.21,270.08,20.16,19.900000000000002,83020,82080,81120
2020,6,14,17,30,17.88,N/A,271.26,271.33,19.39,19.14,83140,82190,81230
2020,6,14,18,30,11.96,N/A,261.27,261.61,19.32,19.1,83270,82290,81340
2020,6,14,19,30,4.09,N/A,333.47,333.59000000000003,19.84,19.64,83370,82380,81420
2020,6,14,20,30,5.0200000000000005,N/A,314.18,314.69,18.990000000000002,18.78,83420,82440,81470
2020,6,14,21,30,3.65,N/A,38.99,38.75,19.18,18.98,83460,82450,81500
2020,6,14,22,30,6.0600000000000005,N/A,352.16,351.34000000000003,18.04,17.85,83560,82570,81600
2020,6,14,23,30,7.13,N/A,292.41,292.78000000000003,17.28,17.07,83630,82640,81670
2020,6,15,0,30,6.92,N/A,300.6,300.79,16.72,16.51,83670,82680,81710
2020,6,15,1,30,6.15,N/A,317.40000000000003,317.26,16.330000000000002,16.12,83710,82720,81740
2020,6,15,2,30,6.890000000000001,N/A,331.96,331.25,16.26,16.05,83660,82690,81720
2020,6,15,3,30,1.52,N/A,348.83,347.65000000000003,16.63,16.43,83700,82710,81730
2020,6,15,4,30,5.2700000000000005,N/A,132.18,132.57,15.42,15.22,83730,82730,81760
2020,6,15,5,30,5.32,N/A,142,142.19,15.69,15.48,83770,82770,81800
2020,6,15,6,30,5.3100000000000005,N/A,134.3,134.78,15.92,15.71,83770,82790,81810
2020,6,15,7,30,4.04,N/A,123.56,124.14,17.03,16.830000000000002,83750,82770,81800
2020,6,15,8,30,1.46,N/A,95.62,97.07000000000001,19.03,18.81,83750,82740,81770
2020,6,15,9,30,2.11,N/A,179.42000000000002,179.85,20.56,20.35,83700,82720,81760
2020,6,15,10,30,7.3500000000000005,N/A,275.96,276.03000000000003,21.580000000000002,21.36,83700,82700,81750
2020,6,15,11,30,7.45,N/A,299.97,299.74,22.47,22.240000000000002,83600,82630,81680
